name,result,truth_masks
Name,John Doe,"(True, True, True, True, True, True)"
Name,A b,"(True, True, True, True, True, False)"
Name,h World,"(True, True, True, True, False, True)"
Name,hello World,"(True, True, True, True, False, False)"
Name, John Doe,"(True, True, True, False, True, True)"
Name, A a,"(True, True, True, False, True, False)"
Name, hello World,"(True, True, True, False, False, True)"
Name, hello world,"(True, True, True, False, False, False)"
Name,Hello World ,"(True, True, False, True, True, True)"
Name,Hello world ,"(True, True, False, True, True, False)"
Name,hello World ,"(True, True, False, True, False, True)"
Name,a b ,"(True, True, False, True, False, False)"
Name, A B C D E F ,"(True, True, False, False, True, True)"
Name, A a ,"(True, True, False, False, True, False)"
Name, aB C ,"(True, True, False, False, False, True)"
Name, a b ,"(True, True, False, False, False, False)"
Name,Paris,"(True, False, True, True, True, True)"
Name,UNSAT,"(True, False, True, True, True, False)"
Name,example,"(True, False, True, True, False, True)"
Name,UNSAT,"(True, False, True, True, False, False)"
Name,UNSAT,"(True, False, True, False, True, True)"
Name,UNSAT,"(True, False, True, False, True, False)"
Name, aB,"(True, False, True, False, False, True)"
Name, apple,"(True, False, True, False, False, False)"
Name,UNSAT,"(True, False, False, True, True, True)"
Name,UNSAT,"(True, False, False, True, True, False)"
Name,UNSAT,"(True, False, False, True, False, True)"
Name,a b ,"(True, False, False, True, False, False)"
Name,UNSAT,"(True, False, False, False, True, True)"
Name,UNSAT,"(True, False, False, False, True, False)"
Name,UNSAT,"(True, False, False, False, False, True)"
Name,UNSAT,"(True, False, False, False, False, False)"
Name,! @ #,"(False, True, True, True, True, True)"
Name,# @!,"(False, True, True, True, True, False)"
Name,1! 2#,"(False, True, True, True, False, True)"
Name,1 !2,"(False, True, True, True, False, False)"
Name,UNSAT,"(False, True, True, False, True, True)"
Name, $%&,"(False, True, True, False, True, False)"
Name, 1,"(False, True, True, False, False, True)"
Name, $1#,"(False, True, True, False, False, False)"
Name,1! 2@ 3# ,"(False, True, False, True, True, True)"
Name,UNSAT,"(False, True, False, True, True, False)"
Name,1# ,"(False, True, False, True, False, True)"
Name,1 ! ,"(False, True, False, True, False, False)"
Name,UNSAT,"(False, True, False, False, True, True)"
Name,UNSAT,"(False, True, False, False, True, False)"
Name, 1 ,"(False, True, False, False, False, True)"
Name, @ ,"(False, True, False, False, False, False)"
Name,UNSAT,"(False, False, True, True, True, True)"
Name,UNSAT,"(False, False, True, True, True, False)"
Name,1234567890,"(False, False, True, True, False, True)"
Name,UNSAT,"(False, False, True, True, False, False)"
Name,UNSAT,"(False, False, True, False, True, True)"
Name,UNSAT,"(False, False, True, False, True, False)"
Name,UNSAT,"(False, False, True, False, False, True)"
Name,UNSAT,"(False, False, True, False, False, False)"
Name,UNSAT,"(False, False, False, True, True, True)"
Name,UNSAT,"(False, False, False, True, True, False)"
Name,UNSAT,"(False, False, False, True, False, True)"
Name,UNSAT,"(False, False, False, True, False, False)"
Name,UNSAT,"(False, False, False, False, True, True)"
Name,UNSAT,"(False, False, False, False, True, False)"
Name,UNSAT,"(False, False, False, False, False, True)"
Name,UNSAT,"(False, False, False, False, False, False)"
Email,user@example.com,"(True, True, True, True, True, True)"
Email,manager@example.com,"(True, True, True, True, True, False)"
Email,test@domain.,"(True, True, True, True, False, True)"
Email,manager@domain.,"(True, True, True, True, False, False)"
Email,user@domain,"(True, True, True, False, True, True)"
Email,manager@companyemail,"(True, True, True, False, True, False)"
