name,result,truth_masks
Name,Jane John Smith,"(True, True, True, True, True, True)"
Name,John Doe,"(True, True, True, True, True, False)"
Name,john doe,"(True, True, True, True, False, True)"
Name,john doe,"(True, True, True, True, False, False)"
Name,John Doe,"(True, True, True, False, True, True)"
Name,`a Mr.,"(True, True, True, False, True, False)"
Name,a A Smith,"(True, True, True, False, False, True)"
Name,Mr. John,"(True, True, True, False, False, False)"
Name,A a B C Smith,"(True, True, False, True, True, True)"
Name,A a ,"(True, True, False, True, True, False)"
Name,a A,"(True, True, False, True, False, True)"
Name,hello a ,"(True, True, False, True, False, False)"
Name,Alex A ,"(True, True, False, False, True, True)"
Name, The Amazing Sunflower,"(True, True, False, False, True, False)"
Name,UNSAT,"(True, True, False, False, False, True)"
Name,a b ,"(True, True, False, False, False, False)"
Name,Alice Johnson,"(True, False, True, True, True, True)"
Name,Alec,"(True, False, True, True, True, False)"
Name,john smith,"(True, False, True, True, False, True)"
Name,john jones,"(True, False, True, True, False, False)"
Name,John Smith,"(True, False, True, False, True, True)"
Name, Johnmo,"(True, False, True, False, True, False)"
Name, Space is the answer,"(True, False, True, False, False, True)"
Name, a,"(True, False, True, False, False, False)"
Name,UNSAT,"(True, False, False, True, True, True)"
Name,Alexander Smith ,"(True, False, False, True, True, False)"
Name,UNSAT,"(True, False, False, True, False, True)"
Name,ana ,"(True, False, False, True, False, False)"
Name,A Mr. John Smith ,"(True, False, False, False, True, True)"
Name,Mr. John Smith,"(True, False, False, False, True, False)"
Name, A happy family ,"(True, False, False, False, False, True)"
Name,UNSAT,"(True, False, False, False, False, False)"
Name,A B C!,"(False, True, True, True, True, True)"
Name,A b,"(False, True, True, True, True, False)"
Name,!Abc DefGh,"(False, True, True, True, False, True)"
Name,a_t,"(False, True, True, True, False, False)"
Name,!!!,"(False, True, True, False, True, True)"
Name,! Mr Smith ,"(False, True, True, False, True, False)"
Name,! A ! b ,"(False, True, True, False, False, True)"
Name, a ! @ #,"(False, True, True, False, False, False)"
Name,**John Doe!**,"(False, True, False, True, True, True)"
Name,A! # ,"(False, True, False, True, True, False)"
Name,a C c D e f G h,"(False, True, False, True, False, True)"
Name,_Smith ,"(False, True, False, True, False, False)"
Name,S ! .,"(False, True, False, False, True, True)"
Name,$0 #,"(False, True, False, False, True, False)"
Name, @abc ,"(False, True, False, False, False, True)"
Name,*! ,"(False, True, False, False, False, False)"
Name,K_123,"(False, False, True, True, True, True)"
Name,!@#$,"(False, False, True, True, True, False)"
Name,@#hello World,"(False, False, True, True, False, True)"
Name,1@4,"(False, False, True, True, False, False)"
Name,Sunny!,"(False, False, True, False, True, True)"
Name,UNSAT,"(False, False, True, False, True, False)"
Name,@JohnDoe123,"(False, False, True, False, False, True)"
Name, ` a # c`,"(False, False, True, False, False, False)"
Name,!7!,"(False, False, False, True, True, True)"
Name,A! d ,"(False, False, False, True, True, False)"
Name,A!K* ,"(False, False, False, True, False, True)"
Name,microchip S,"(False, False, False, True, False, False)"
Name,UNSAT,"(False, False, False, False, True, True)"
Name,$A1 ,"(False, False, False, False, True, False)"
Name,!A!B !C!D ,"(False, False, False, False, False, True)"
Name, !@# a ,"(False, False, False, False, False, False)"
Email,example@user.co,"(True, True, True, True, True, True)"
Email,john.manager@example.com,"(True, True, True, True, True, False)"
Email,john.com,"(True, True, True, True, False, True)"
Email,johnmanager.com,"(True, True, True, True, False, False)"
Email,doughnut@net,"(True, True, True, False, True, True)"
Email,john.manager@work.com,"(True, True, True, False, True, False)"
Email,janejohn.doe@example.com,"(True, True, True, False, False, True)"
Email,john.manager@domain.com.,"(True, True, True, False, False, False)"
Email,john.smith.com,"(True, True, False, True, True, True)"
Email,John manager@example.com,"(True, True, False, True, True, False)"
Email,john.doe@example.com,"(True, True, False, True, False, True)"
Email,john.manager@example.com,"(True, True, False, True, False, False)"
Email,john.doe@company.works,"(True, True, False, False, True, True)"
Email,jane.manager.example,"(True, True, False, False, True, False)"
Email,john.doe@example.co,"(True, True, False, False, False, True)"
Email,john.manager@subdomain.maindomain.com.,"(True, True, False, False, False, False)"
Email,@johndoe.org,"(True, False, True, True, True, True)"
Email,@manager.example.com,"(True, False, True, True, True, False)"
Email,@google.,"(True, False, True, True, False, True)"
Email,@example.com manager.,"(True, False, True, True, False, False)"
Email,a@example.com,"(True, False, True, False, True, True)"
Email,@managerdept,"(True, False, True, False, True, False)"
Email,support@example.com,"(True, False, True, False, False, True)"
Email,@-john-manager.,"(True, False, True, False, False, False)"
Email,@@example.com.!,"(True, False, False, True, True, True)"
Email,@john.managerp,"(True, False, False, True, True, False)"
Email,sub.example.com,"(True, False, False, True, False, True)"
Email,@example.com_m_a_n_a_g_e_r.,"(True, False, False, True, False, False)"
Email,!@example.com,"(True, False, False, False, True, True)"
Email,@manager123.example,"(True, False, False, False, True, False)"
Email,@john.doe@other.net,"(True, False, False, False, False, True)"
Email,@manager@examplemanager.com,"(True, False, False, False, False, False)"
Email,John Smith example.co,"(False, True, True, True, True, True)"
Email,john @ manager,"(False, True, True, True, True, False)"
Email,John Smith.com,"(False, True, True, True, False, True)"
Email,John Doe manager @example.com.,"(False, True, True, True, False, False)"
Email,john doe@email.com,"(False, True, True, False, True, True)"
Email,Manager John@a,"(False, True, True, False, True, False)"
Email,John Smith@example.com.,"(False, True, True, False, False, True)"
Email,John Manager .johnson,"(False, True, True, False, False, False)"
Email,Mr. Lee Smith@otherdomain.net,"(False, True, False, True, True, True)"
Email,m ana ge@a.a@m,"(False, True, False, True, True, False)"
Email,John Smith @example.com.,"(False, True, False, True, False, True)"
Email,Xy@joh smith manager.example.,"(False, True, False, True, False, False)"
Email,test john <john.test@example> smith,"(False, True, False, False, True, True)"
Email,john manager @,"(False, True, False, False, True, False)"
Email,John Doe's Test .,"(False, True, False, False, False, True)"
Email,John @ Manager with team .,"(False, True, False, False, False, False)"
Email,@ test.example,"(False, False, True, True, True, True)"
Email,@ manager name.com,"(False, False, True, True, True, False)"
Email,@ user.test.,"(False, False, True, True, False, True)"
Email,@example manager.com. .,"(False, False, True, True, False, False)"
Email,john@spaces.com,"(False, False, True, False, True, True)"
Email,@ manager com,"(False, False, True, False, True, False)"
Email,John Smith@,"(False, False, True, False, False, True)"
Email,@ manager .,"(False, False, True, False, False, False)"
Email,@JohnDoe.com,"(False, False, False, True, True, True)"
Email,@example manager,"(False, False, False, True, True, False)"
Email,UNSAT,"(False, False, False, True, False, True)"
Email,@ manager.com.,"(False, False, False, True, False, False)"
Email,John Smith@example.com,"(False, False, False, False, True, True)"
Email,@example manager,"(False, False, False, False, True, False)"
Email,user@service.sub.com.,"(False, False, False, False, False, True)"
Email,@ manager @@.,"(False, False, False, False, False, False)"
Password,Aa1!#,"(True, True, True, True, True)"
Password,!!aa,"(True, True, True, True, False)"
Password,Ab1#,"(True, True, True, False, True)"
Password,AA$A,"(True, True, True, False, False)"
Password,a!11,"(True, True, False, True, True)"
Password,$aaa,"(True, True, False, True, False)"
Password,!#$1,"(True, True, False, False, True)"
Password,!!!#,"(True, True, False, False, False)"
Password,Pa1s3W0rd,"(True, False, True, True, True)"
Password,aApe,"(True, False, True, True, False)"
Password,ABCD12,"(True, False, True, False, True)"
Password,AB_2,"(True, False, True, False, False)"
Password,ab0b,"(True, False, False, True, True)"
Password,aend,"(True, False, False, True, False)"
Password,123,"(True, False, False, False, True)"
Password,abcde,"(True, False, False, False, False)"
Password,A13b,"(False, True, True, True, True)"
Password,A!ba,"(False, True, True, True, False)"
Password,A$0,"(False, True, True, False, True)"
Password,$A,"(False, True, True, False, False)"
Password,$a1,"(False, True, False, True, True)"
Password,abc$,"(False, True, False, True, False)"
Password,11,"(False, True, False, False, True)"
Password,!$,"(False, True, False, False, False)"
Password,A1a,"(False, False, True, True, True)"
Password,ABc,"(False, False, True, True, False)"
Password,A1Z,"(False, False, True, False, True)"
Password,AA,"(False, False, True, False, False)"
Password,a1,"(False, False, False, True, True)"
Password,a,"(False, False, False, True, False)"
Password,1&,"(False, False, False, False, True)"
Password,,"(False, False, False, False, False)"
Url,http://example.com,"(True, True, True)"
Url,https://,"(True, True, False)"
Url,https://example.com .com,"(True, False, True)"
Url,http://example_space_companies,"(True, False, False)"
Url,example.com,"(False, True, True)"
Url,examplecorporation,"(False, True, False)"
Url,example website.url,"(False, False, True)"
Url,My Local Library,"(False, False, False)"
Date,2025-12-25,"(True, True, True, True)"
Date,2023-12,"(True, True, True, False)"
Date,1976-00-01,"(True, True, False, True)"
Date,2010-13-01,"(True, True, False, False)"
Date,-0001-01-01,"(True, False, True, True)"
Date,-01-32,"(True, False, True, False)"
Date,-2025-13-01,"(True, False, False, True)"
Date,-2026-13-32,"(True, False, False, False)"
Date,2022-01-31,"(False, True, True, True)"
Date,2024-12-32,"(False, True, True, False)"
Date,2022-13-01,"(False, True, False, True)"
Date,1999-0-31,"(False, True, False, False)"
Date,-123456-12-25,"(False, False, True, True)"
Date,-123-7,"(False, False, True, False)"
Date,-2026-99-1,"(False, False, False, True)"
Date,-1234-13-42,"(False, False, False, False)"
IBAN,121000123456789012345,"(True, True, True)"
IBAN,1210-12-1234-5678,"(True, True, False)"
IBAN,DE00198765432109876,"(True, False, True)"
IBAN,DE111234567890123456,"(True, False, False)"
IBAN,12100012,"(False, True, True)"
IBAN,1210111234567890123456,"(False, True, False)"
IBAN,DE12340012345678,"(False, False, True)"
IBAN,123411AB,"(False, False, False)"
