name,result,truth_masks
Name,A B C,"(True, True, True, True, True, True)"
Name,John doe,"(True, True, True, True, True, False)"
Name,a B C,"(True, True, True, True, False, True)"
Name,john doe,"(True, True, True, True, False, False)"
Name,UNSAT,"(True, True, True, False, True, True)"
Name,UNSAT,"(True, True, True, False, True, False)"
Name, j Doe,"(True, True, True, False, False, True)"
Name, john doe,"(True, True, True, False, False, False)"
Name,John Doe ,"(True, True, False, True, True, True)"
Name,John doe ,"(True, True, False, True, True, False)"
Name,john Doe ,"(True, True, False, True, False, True)"
Name,john doe ,"(True, True, False, True, False, False)"
Name, John Doe ,"(True, True, False, False, True, True)"
Name, A person ,"(True, True, False, False, True, False)"
Name,UNSAT,"(True, True, False, False, False, True)"
Name, a ,"(True, True, False, False, False, False)"
Name,Alice,"(True, False, True, True, True, True)"
Name,UNSAT,"(True, False, True, True, True, False)"
Name,UNSAT,"(True, False, True, True, False, True)"
Name,UNSAT,"(True, False, True, True, False, False)"
Name,UNSAT,"(True, False, True, False, True, True)"
Name,UNSAT,"(True, False, True, False, True, False)"
Name,UNSAT,"(True, False, True, False, False, True)"
Name,UNSAT,"(True, False, True, False, False, False)"
Name,UNSAT,"(True, False, False, True, True, True)"
Name,UNSAT,"(True, False, False, True, True, False)"
Name,UNSAT,"(True, False, False, True, False, True)"
Name,UNSAT,"(True, False, False, True, False, False)"
Name,UNSAT,"(True, False, False, False, True, True)"
Name,UNSAT,"(True, False, False, False, True, False)"
Name,UNSAT,"(True, False, False, False, False, True)"
Name,UNSAT,"(True, False, False, False, False, False)"
Name,UNSAT,"(False, True, True, True, True, True)"
Name,UNSAT,"(False, True, True, True, True, False)"
Name,UNSAT,"(False, True, True, True, False, True)"
Name,1 2,"(False, True, True, True, False, False)"
Name,UNSAT,"(False, True, True, False, True, True)"
Name,UNSAT,"(False, True, True, False, True, False)"
Name,UNSAT,"(False, True, True, False, False, True)"
Name,UNSAT,"(False, True, True, False, False, False)"
Name,UNSAT,"(False, True, False, True, True, True)"
Name,UNSAT,"(False, True, False, True, True, False)"
Name,UNSAT,"(False, True, False, True, False, True)"
Name,UNSAT,"(False, True, False, True, False, False)"
Name,UNSAT,"(False, True, False, False, True, True)"
Name,UNSAT,"(False, True, False, False, True, False)"
Name,UNSAT,"(False, True, False, False, False, True)"
Name,UNSAT,"(False, True, False, False, False, False)"
Name,UNSAT,"(False, False, True, True, True, True)"
Name,UNSAT,"(False, False, True, True, True, False)"
Name,12345,"(False, False, True, True, False, True)"
Name,UNSAT,"(False, False, True, True, False, False)"
Name,UNSAT,"(False, False, True, False, True, True)"
Name,UNSAT,"(False, False, True, False, True, False)"
Name,UNSAT,"(False, False, True, False, False, True)"
Name,UNSAT,"(False, False, True, False, False, False)"
Name,UNSAT,"(False, False, False, True, True, True)"
Name,UNSAT,"(False, False, False, True, True, False)"
Name,UNSAT,"(False, False, False, True, False, True)"
Name,UNSAT,"(False, False, False, True, False, False)"
Name,UNSAT,"(False, False, False, False, True, True)"
Name,UNSAT,"(False, False, False, False, True, False)"
Name,UNSAT,"(False, False, False, False, False, True)"
Name,UNSAT,"(False, False, False, False, False, False)"
Email,user@example.com,"(True, True, True, True, True, True)"
Email,manager@example.com,"(True, True, True, True, True, False)"
Email,user@example.com.,"(True, True, True, True, False, True)"
Email,manager@example..,"(True, True, True, True, False, False)"
Email,user@example,"(True, True, True, False, True, True)"
Email,manager@company,"(True, True, True, False, True, False)"
Email,UNSAT,"(True, True, True, False, False, True)"
Email,manager@example.,"(True, True, True, False, False, False)"
Email,user.name.com,"(True, True, False, True, True, True)"
Email,manager@manager.com@domain.com,"(True, True, False, True, True, False)"
Email,user@domain.com@another.com.,"(True, True, False, True, False, True)"
Email,manager@example.com@domain.com.,"(True, True, False, True, False, False)"
Email,testuser123,"(True, True, False, False, True, True)"
Email,manager@@example,"(True, True, False, False, True, False)"
Email,user@domain@org.,"(True, True, False, False, False, True)"
Email,UNSAT,"(True, True, False, False, False, False)"
Email,UNSAT,"(True, False, True, True, True, True)"
Email,UNSAT,"(True, False, True, True, True, False)"
Email,UNSAT,"(True, False, True, True, False, True)"
Email,UNSAT,"(True, False, True, True, False, False)"
Email,UNSAT,"(True, False, True, False, True, True)"
Email,UNSAT,"(True, False, True, False, True, False)"
Email,@example.,"(True, False, True, False, False, True)"
Email,@managers.,"(True, False, True, False, False, False)"
Email,UNSAT,"(True, False, False, True, True, True)"
Email,@manager@company.com,"(True, False, False, True, True, False)"
Email,UNSAT,"(True, False, False, True, False, True)"
Email,UNSAT,"(True, False, False, True, False, False)"
Email,UNSAT,"(True, False, False, False, True, True)"
Email,UNSAT,"(True, False, False, False, True, False)"
Email,UNSAT,"(True, False, False, False, False, True)"
Email,UNSAT,"(True, False, False, False, False, False)"
Email,john doe@example.com,"(False, True, True, True, True, True)"
Email,manager name@example.com,"(False, True, True, True, True, False)"
Email,john doe@domain.com.,"(False, True, True, True, False, True)"
Email,john manager@example.com.,"(False, True, True, True, False, False)"
Email,test user@example,"(False, True, True, False, True, True)"
Email,manager john@example com,"(False, True, True, False, True, False)"
Email,test email@example.,"(False, True, True, False, False, True)"
Email, my manager@domain.,"(False, True, True, False, False, False)"
Email,test@example.com test@test.com,"(False, True, False, True, True, True)"
Email,manager user@example.com,"(False, True, False, True, True, False)"
Email,UNSAT,"(False, True, False, True, False, True)"
Email,manager @ example@domain.com.,"(False, True, False, True, False, False)"
Email,UNSAT,"(False, True, False, False, True, True)"
Email,manager@user manager@domain,"(False, True, False, False, True, False)"
Email,example@address@@@ .,"(False, True, False, False, False, True)"
Email,manager user manager@example.com.,"(False, True, False, False, False, False)"
Email,UNSAT,"(False, False, True, True, True, True)"
Email,UNSAT,"(False, False, True, True, True, False)"
Email,UNSAT,"(False, False, True, True, False, True)"
Email,UNSAT,"(False, False, True, True, False, False)"
Email,UNSAT,"(False, False, True, False, True, True)"
Email,UNSAT,"(False, False, True, False, True, False)"
Email,UNSAT,"(False, False, True, False, False, True)"
Email,@manager .,"(False, False, True, False, False, False)"
Email,UNSAT,"(False, False, False, True, True, True)"
Email,UNSAT,"(False, False, False, True, True, False)"
Email,UNSAT,"(False, False, False, True, False, True)"
Email,UNSAT,"(False, False, False, True, False, False)"
Email,UNSAT,"(False, False, False, False, True, True)"
Email,UNSAT,"(False, False, False, False, True, False)"
Email,UNSAT,"(False, False, False, False, False, True)"
Email,UNSAT,"(False, False, False, False, False, False)"
Password,A1b$,"(True, True, True, True, True)"
Password,A!bc,"(True, True, True, True, False)"
Password,A1!A,"(True, True, True, False, True)"
Password,A!A!,"(True, True, True, False, False)"
Password,a1$g,"(True, True, False, True, True)"
Password,pass$,"(True, True, False, True, False)"
Password,1$23,"(True, True, False, False, True)"
Password,UNSAT,"(True, True, False, False, False)"
Password,Ab1c,"(True, False, True, True, True)"
Password,AbcD,"(True, False, True, True, False)"
Password,A1B2,"(True, False, True, False, True)"
Password,ABCD,"(True, False, True, False, False)"
Password,pass1,"(True, False, False, True, True)"
Password,abcd,"(True, False, False, True, False)"
Password,1111,"(True, False, False, False, True)"
Password,UNSAT,"(True, False, False, False, False)"
Password,UNSAT,"(False, True, True, True, True)"
Password,UNSAT,"(False, True, True, True, False)"
Password,UNSAT,"(False, True, True, False, True)"
Password,A!,"(False, True, True, False, False)"
Password,UNSAT,"(False, True, False, True, True)"
Password,a!,"(False, True, False, True, False)"
Password,UNSAT,"(False, True, False, False, True)"
Password,!,"(False, True, False, False, False)"
Password,UNSAT,"(False, False, True, True, True)"
Password,Aa,"(False, False, True, True, False)"
Password,A1,"(False, False, True, False, True)"
Password,A,"(False, False, True, False, False)"
Password,UNSAT,"(False, False, False, True, True)"
Password,a,"(False, False, False, True, False)"
Password,1,"(False, False, False, False, True)"
Password,UNSAT,"(False, False, False, False, False)"
Url,https://www.example.com,"(True, True, True)"
Url,UNSAT,"(True, True, False)"
Url,http://example.com test,"(True, False, True)"
Url,UNSAT,"(True, False, False)"
Url,example.com,"(False, True, True)"
Url,UNSAT,"(False, True, False)"
Url,example .com with space,"(False, False, True)"
Url,example url with no dot,"(False, False, False)"
Date,2023-10-15,"(True, True, True, True)"
Date,2023-5-32,"(True, True, True, False)"
Date,UNSAT,"(True, True, False, True)"
Date,2023-13-32,"(True, True, False, False)"
Date,-1-05-15,"(True, False, True, True)"
Date,-1-5-32,"(True, False, True, False)"
Date,2026-13-15,"(True, False, False, True)"
Date,2026-13-32,"(True, False, False, False)"
Date,2023-10-12,"(False, True, True, True)"
Date,2023-5,"(False, True, True, False)"
Date,2023-15-05,"(False, True, False, True)"
Date,2022-0-32,"(False, True, False, False)"
Date,2026-01-01-01,"(False, False, True, True)"
Date,-1-5,"(False, False, True, False)"
Date,UNSAT,"(False, False, False, True)"
Date,-1--1--1,"(False, False, False, False)"
IBAN,12100000000000000000,"(True, True, True)"
IBAN,121001ABCDEFGHIJKLMNO,"(True, True, False)"
IBAN,DEUT000000000000000000,"(True, False, True)"
IBAN,DEUT123456789012345678,"(True, False, False)"
IBAN,12100012345678,"(False, True, True)"
IBAN,1210011234567890,"(False, True, False)"
IBAN,FR12123400,"(False, False, True)"
IBAN,DE345678123456,"(False, False, False)"
