name,result,truth_masks
Name,John Doe,"(True, True, True, True, True, True)"
Name,John O Connor,"(True, True, True, True, True, False)"
Name,john smith,"(True, True, True, True, False, True)"
Name,a b,"(True, True, True, True, False, False)"
Name,HELOWORLD,"(True, True, True, False, True, True)"
Name, A a ,"(True, True, True, False, True, False)"
Name, aA B,"(True, True, True, False, False, True)"
Name, a test ,"(True, True, True, False, False, False)"
Name,A a ,"(True, True, False, True, True, True)"
Name,John Hart ,"(True, True, False, True, True, False)"
Name,a B c D e F g H,"(True, True, False, True, False, True)"
Name,a little test,"(True, True, False, True, False, False)"
Name, A a B ,"(True, True, False, False, True, True)"
Name, A a b ,"(True, True, False, False, True, False)"
Name,a A Sp,"(True, True, False, False, False, True)"
Name, a b ,"(True, True, False, False, False, False)"
Name,MaxPower,"(True, False, True, True, True, True)"
Name,Aa,"(True, False, True, True, True, False)"
Name,john smith,"(True, False, True, True, False, True)"
Name,hellowello,"(True, False, True, True, False, False)"
Name,John Doe,"(True, False, True, False, True, True)"
Name,UNSAT,"(True, False, True, False, True, False)"
Name,aBc,"(True, False, True, False, False, True)"
Name,a,"(True, False, True, False, False, False)"
Name,A,"(True, False, False, True, True, True)"
Name,UNSAT,"(True, False, False, True, True, False)"
Name,hello world ,"(True, False, False, True, False, True)"
Name,hello world,"(True, False, False, True, False, False)"
Name,UNSAT,"(True, False, False, False, True, True)"
Name,  A new project will...,"(True, False, False, False, True, False)"
Name, a B C D e F G ,"(True, False, False, False, False, True)"
Name, a ,"(True, False, False, False, False, False)"
Name,X#Abc 123,"(False, True, True, True, True, True)"
Name,T @,"(False, True, True, True, True, False)"
Name,1!Hello World,"(False, True, True, True, False, True)"
Name,!e!,"(False, True, True, True, False, False)"
Name, X! ,"(False, True, True, False, True, True)"
Name, X ! s,"(False, True, True, False, True, False)"
Name,! . A ,"(False, True, True, False, False, True)"
Name, d g ,"(False, True, True, False, False, False)"
Name,A-,"(False, True, False, True, True, True)"
Name,X. e ,"(False, True, False, True, True, False)"
Name,abc ABC abc,"(False, True, False, True, False, True)"
Name,a $ e ^ s p a c e,"(False, True, False, True, False, False)"
Name, A * 1 ! @ # $ % ^ & * B,"(False, True, False, False, True, True)"
Name,!s ,"(False, True, False, False, True, False)"
Name,! A ,"(False, True, False, False, False, True)"
Name,a _ b ,"(False, True, False, False, False, False)"
Name,S123abc,"(False, False, True, True, True, True)"
Name,ABC123!,"(False, False, True, True, True, False)"
Name,a!$%^,"(False, False, True, True, False, True)"
Name,.a,"(False, False, True, True, False, False)"
Name,ABC#123!,"(False, False, True, False, True, True)"
Name,@Xy,"(False, False, True, False, True, False)"
Name, ! A,"(False, False, True, False, False, True)"
Name,%!,"(False, False, True, False, False, False)"
Name,! @ # ,"(False, False, False, True, True, True)"
Name,A*ab ,"(False, False, False, True, True, False)"
Name,d!@# ,"(False, False, False, True, False, True)"
Name,h01! ,"(False, False, False, True, False, False)"
Name,US ,"(False, False, False, False, True, True)"
Name,$%#E$#,"(False, False, False, False, True, False)"
Name,! Hello World ,"(False, False, False, False, False, True)"
Name,b . # ,"(False, False, False, False, False, False)"
Email,john.doe@abc.com,"(True, True, True, True, True, True)"
Email,marketing@.d,"(True, True, True, True, True, False)"
Email,john_doe.,"(True, True, True, True, False, True)"
Email,user.manager@company.,"(True, True, True, True, False, False)"
Email,John Doe@,"(True, True, True, False, True, True)"
Email,manager@test,"(True, True, True, False, True, False)"
Email,John.Doe@Company.com,"(True, True, True, False, False, True)"
Email,John_Doe_manager.,"(True, True, True, False, False, False)"
Email,@john.doe,"(True, True, False, True, True, True)"
Email,@manag@m.er,"(True, True, False, True, True, False)"
