name,result,truth_masks
Name,John Doe,"(True, True, True, True, True, True)"
Name,John doe,"(True, True, True, True, True, False)"
Name,hello World,"(True, True, True, True, False, True)"
Name,hello World,"(True, True, True, True, False, False)"
Name, A B,"(True, True, True, False, True, True)"
Name, A b,"(True, True, True, False, True, False)"
Name, aB C,"(True, True, True, False, False, True)"
Name, a test,"(True, True, True, False, False, False)"
Name,Hello World ,"(True, True, False, True, True, True)"
Name,Hello world ,"(True, True, False, True, True, False)"
Name,hello World ,"(True, True, False, True, False, True)"
Name,hello world ,"(True, True, False, True, False, False)"
Name, Hello World ,"(True, True, False, False, True, True)"
Name, A b ,"(True, True, False, False, True, False)"
Name, aB cD eF ,"(True, True, False, False, False, True)"
Name, a b ,"(True, True, False, False, False, False)"
Name,Michael,"(True, False, True, True, True, True)"
Name,UNSAT,"(True, False, True, True, True, False)"
Name,example,"(True, False, True, True, False, True)"
Name,UNSAT,"(True, False, True, True, False, False)"
Name, Alex,"(True, False, True, False, True, True)"
Name, Aa,"(True, False, True, False, True, False)"
Name,UNSAT,"(True, False, True, False, False, True)"
Name,UNSAT,"(True, False, True, False, False, False)"
Name,UNSAT,"(True, False, False, True, True, True)"
Name,UNSAT,"(True, False, False, True, True, False)"
Name,aB ,"(True, False, False, True, False, True)"
Name,a b ,"(True, False, False, True, False, False)"
Name,UNSAT,"(True, False, False, False, True, True)"
Name,UNSAT,"(True, False, False, False, True, False)"
Name,UNSAT,"(True, False, False, False, False, True)"
Name, a ,"(True, False, False, False, False, False)"
Name,UNSAT,"(False, True, True, True, True, True)"
Name,A 1,"(False, True, True, True, True, False)"
Name,1 !,"(False, True, True, True, False, True)"
Name,1 *2,"(False, True, True, True, False, False)"
Name,UNSAT,"(False, True, True, False, True, True)"
Name,UNSAT,"(False, True, True, False, True, False)"
Name,UNSAT,"(False, True, True, False, False, True)"
Name, 1!,"(False, True, True, False, False, False)"
Name,1 ,"(False, True, False, True, True, True)"
Name,1! 2 ,"(False, True, False, True, True, False)"
Name,9 @ $ ,"(False, True, False, True, False, True)"
Name,1@ 2# % ,"(False, True, False, True, False, False)"
Name,UNSAT,"(False, True, False, False, True, True)"
Name,UNSAT,"(False, True, False, False, True, False)"
Name, $ ,"(False, True, False, False, False, True)"
Name, @ ,"(False, True, False, False, False, False)"
Name,UNSAT,"(False, False, True, True, True, True)"
Name,UNSAT,"(False, False, True, True, True, False)"
Name,1234567890!@#$%^&*(),"(False, False, True, True, False, True)"
Name,UNSAT,"(False, False, True, True, False, False)"
Name,UNSAT,"(False, False, True, False, True, True)"
Name,UNSAT,"(False, False, True, False, True, False)"
Name,UNSAT,"(False, False, True, False, False, True)"
Name,UNSAT,"(False, False, True, False, False, False)"
Name,UNSAT,"(False, False, False, True, True, True)"
Name,UNSAT,"(False, False, False, True, True, False)"
Name,UNSAT,"(False, False, False, True, False, True)"
Name,UNSAT,"(False, False, False, True, False, False)"
Name,UNSAT,"(False, False, False, False, True, True)"
Name,UNSAT,"(False, False, False, False, True, False)"
Name,UNSAT,"(False, False, False, False, False, True)"
Name,UNSAT,"(False, False, False, False, False, False)"
Email,user@example.com,"(True, True, True, True, True, True)"
Email,projectmanager@domain.com,"(True, True, True, True, True, False)"
Email,user@example.,"(True, True, True, True, False, True)"
Email,manager@domain.,"(True, True, True, True, False, False)"
Email,user@examplecom,"(True, True, True, False, True, True)"
Email,manager@email,"(True, True, True, False, True, False)"
Email,a@bz.,"(True, True, True, False, False, True)"
Email,manager@team.,"(True, True, True, False, False, False)"
Email,user@example@domain.com,"(True, True, False, True, True, True)"
Email,manager@company@domain.com,"(True, True, False, True, True, False)"
Email,a@b.c@.,"(True, True, False, True, False, True)"
Email,manager@company.com@.,"(True, True, False, True, False, False)"
Email,user@example@domain.com,"(True, True, False, False, True, True)"
Email,manager@@team,"(True, True, False, False, True, False)"
Email,test@@example.,"(True, True, False, False, False, True)"
Email,manager@company@domain.,"(True, True, False, False, False, False)"
Email,@example.com,"(True, False, True, True, True, True)"
Email,@manager.example,"(True, False, True, True, True, False)"
Email,@example.,"(True, False, True, True, False, True)"
Email,@manager.,"(True, False, True, True, False, False)"
Email,@example,"(True, False, True, False, True, True)"
Email,@manager123,"(True, False, True, False, True, False)"
Email,@example.,"(True, False, True, False, False, True)"
Email,@manager.,"(True, False, True, False, False, False)"
Email,@@example.com,"(True, False, False, True, True, True)"
Email,@.manager@domain.com,"(True, False, False, True, True, False)"
