name,result,truth_masks
Name,John Doe,"(True, True, True, True, True, True)"
Name,A a b,"(True, True, True, True, True, False)"
Name,John Smith,"(True, True, True, True, False, True)"
Name,Hello World,"(True, True, True, True, False, False)"
Name, John Smith,"(True, True, True, False, True, True)"
Name, John Smith,"(True, True, True, False, True, False)"
Name,B c A,"(True, True, True, False, False, True)"
Name,a hello world,"(True, True, True, False, False, False)"
Name,John Smith,"(True, True, False, True, True, True)"
Name,A ple ,"(True, True, False, True, True, False)"
Name,a B C,"(True, True, False, True, False, True)"
Name,a b c ,"(True, True, False, True, False, False)"
Name, A ,"(True, True, False, False, True, True)"
Name, A a,"(True, True, False, False, True, False)"
Name,s A B c D E f G H ,"(True, True, False, False, False, True)"
Name, a ,"(True, True, False, False, False, False)"
Name,HelloWorld,"(True, False, True, True, True, True)"
Name,John Smith,"(True, False, True, True, True, False)"
Name,john,"(True, False, True, True, False, True)"
Name,aAb,"(True, False, True, True, False, False)"
Name,AaB,"(True, False, True, False, True, True)"
Name, AAa,"(True, False, True, False, True, False)"
Name, A b,"(True, False, True, False, False, True)"
Name,UNSAT,"(True, False, True, False, False, False)"
Name,JohnSmith,"(True, False, False, True, True, True)"
Name,A an ,"(True, False, False, True, True, False)"
Name,UNSAT,"(True, False, False, True, False, True)"
Name,hello world ,"(True, False, False, True, False, False)"
Name,UNSAT,"(True, False, False, False, True, True)"
Name,UNSAT,"(True, False, False, False, True, False)"
Name,UNSAT,"(True, False, False, False, False, True)"
Name,ab ,"(True, False, False, False, False, False)"
Name,A! B#,"(False, True, True, True, True, True)"
Name,_A_b_,"(False, True, True, True, True, False)"
Name,_3! C,"(False, True, True, True, False, True)"
Name,9 !@#$ a,"(False, True, True, True, False, False)"
Name,$1.99 ,"(False, True, True, False, True, True)"
Name, ! -,"(False, True, True, False, True, False)"
Name,A B C@#,"(False, True, True, False, False, True)"
Name,!a 1!,"(False, True, True, False, False, False)"
Name,! !!! ,"(False, True, False, True, True, True)"
Name,A1!,"(False, True, False, True, True, False)"
Name,a&,"(False, True, False, True, False, True)"
Name,! @ ! ,"(False, True, False, True, False, False)"
Name, S1G,"(False, True, False, False, True, True)"
Name, A ! ,"(False, True, False, False, True, False)"
Name,  !Hello ,"(False, True, False, False, False, True)"
Name, ! d ,"(False, True, False, False, False, False)"
Name,#ABC123!,"(False, False, True, True, True, True)"
Name,ABC123!@#$,"(False, False, True, True, True, False)"
Name,1A B,"(False, False, True, True, False, True)"
Name,test123!@#,"(False, False, True, True, False, False)"
Name,!S,"(False, False, True, False, True, True)"
Name,UNSAT,"(False, False, True, False, True, False)"
Name,abc123!@#,"(False, False, True, False, False, True)"
Name, $!123,"(False, False, True, False, False, False)"
Name,D T ! R ,"(False, False, False, True, True, True)"
Name,1 A a ,"(False, False, False, True, True, False)"
Name,$!A3 ,"(False, False, False, True, False, True)"
Name,!@#$ ,"(False, False, False, True, False, False)"
Name, S! ,"(False, False, False, False, True, True)"
Name,UNSAT,"(False, False, False, False, True, False)"
Name,UNSAT,"(False, False, False, False, False, True)"
Name,!Hello World!,"(False, False, False, False, False, False)"
Email,@John.D,"(True, True, True, True, True, True)"
Email,manager@localdomain.com,"(True, True, True, True, True, False)"
Email,john.doe@example.com,"(True, True, True, True, False, True)"
Email,john.manager@domain.,"(True, True, True, True, False, False)"
Email,john.doe,"(True, True, True, False, True, True)"
Email,manager@s,"(True, True, True, False, True, False)"
Email,@JohNDoe.,"(True, True, True, False, False, True)"
Email,john@manager.,"(True, True, True, False, False, False)"
Email,@@@smith,"(True, True, False, True, True, True)"
Email,john.manager@company.com,"(True, True, False, True, True, False)"
Email,3.@,"(True, True, False, True, False, True)"
Email,teammanger@manager.,"(True, True, False, True, False, False)"
Email,aa@bc,"(True, True, False, False, True, True)"
Email,@John @Manager,"(True, True, False, False, True, False)"
Email,Ava@Smith.,"(True, True, False, False, False, True)"
Email,managermanager.,"(True, True, False, False, False, False)"
Email,customer.dev,"(True, False, True, True, True, True)"
